time,temp_nocalibrated_depth_9.75m,temp_nocalibrated_depth_8.25m,temp_nocalibrated_depth_6.75m,temp_nocalibrated_depth_5.25m,temp_nocalibrated_depth_4.25m,temp_nocalibrated_depth_3.25m,temp_nocalibrated_depth_2.25m,temp_nocalibrated_depth_1.25m,temp_nocalibrated_depth_0.75m,temp_nocalibrated_depth_0.25m
2024-09-26 16:01:21,5.125,5.0,4.9375,4.9375,5.0,5.0,5.125,5.0625,5.0625,4.9375
2024-09-26 16:30:44,5.0625,5.0,4.9375,4.9375,5.0,4.9375,5.0625,5.0,5.0625,4.9375
2024-09-26 17:00:58,5.0625,5.0,4.9375,4.9375,5.0,4.9375,5.0625,5.0,5.0,4.875
2024-09-26 17:30:56,5.125,5.0,4.9375,4.9375,5.0,5.0,5.0625,5.0625,5.0625,4.9375
2024-09-26 18:00:56,5.125,5.0625,5.0,5.0,5.0625,5.0,5.125,5.0625,5.0625,4.9375
2024-09-26 18:30:45,5.125,5.0625,5.0,5.0,5.0625,5.0,5.125,5.0625,5.0625,4.9375
2024-09-26 19:02:19,5.25,5.1875,5.125,5.125,5.1875,5.125,5.25,5.1875,5.1875,5.0625
2024-09-26 19:30:57,5.25,5.1875,5.125,5.125,5.1875,5.125,5.25,5.1875,5.1875,5.0625
2024-09-26 20:00:55,5.3125,5.1875,5.1875,5.1875,5.1875,5.1875,5.3125,5.25,5.25,5.125
2024-09-26 20:30:45,5.25,5.1875,5.125,5.125,5.1875,5.125,5.25,5.25,5.1875,5.125
2024-09-26 21:00:55,5.3125,5.25,5.1875,5.1875,5.25,5.1875,5.3125,5.25,5.25,5.125
2024-09-26 21:30:57,5.3125,5.25,5.1875,5.1875,5.25,5.25,5.3125,5.3125,5.25,5.1875
2024-09-26 22:01:29,5.3125,5.25,5.1875,5.1875,5.25,5.1875,5.3125,5.25,5.25,5.1875
2024-09-26 22:30:44,5.3125,5.25,5.1875,5.1875,5.25,5.1875,5.3125,5.25,5.25,5.125
2024-09-26 23:00:55,5.3125,5.25,5.1875,5.1875,5.25,5.1875,5.3125,5.25,5.25,5.125
2024-09-26 23:30:56,5.375,5.25,5.1875,5.1875,5.25,5.25,5.375,5.3125,5.3125,5.1875
2024-09-27 00:00:57,5.375,5.25,5.25,5.1875,5.25,5.25,5.375,5.3125,5.3125,5.1875
2024-09-27 00:30:45,5.5,5.375,5.375,5.375,5.4375,5.375,5.5,5.4375,5.4375,5.3125
2024-09-27 01:03:49,5.5,5.375,5.375,5.375,5.4375,5.375,5.5,5.4375,5.4375,5.3125
2024-09-27 01:30:53,5.5,5.375,5.375,5.3125,5.375,5.375,5.5,5.4375,5.4375,5.3125
2024-09-27 02:00:57,5.5,5.4375,5.375,5.375,5.4375,5.375,5.5,5.4375,5.4375,5.3125
2024-09-27 02:30:46,5.5,5.375,5.375,5.375,5.375,5.375,5.4375,5.4375,5.4375,5.3125
2024-09-27 03:00:57,5.4375,5.375,5.3125,5.3125,5.375,5.3125,5.4375,5.375,5.375,5.25
2024-09-27 03:30:58,5.4375,5.375,5.3125,5.3125,5.375,5.3125,5.4375,5.375,5.375,5.25
2024-09-27 04:01:21,5.5,5.375,5.3125,5.3125,5.375,5.375,5.4375,5.4375,5.375,5.3125
2024-09-27 04:30:45,5.4375,5.375,5.3125,5.25,5.3125,5.25,5.375,5.3125,5.3125,5.1875
2024-09-27 05:01:06,5.375,5.25,5.25,5.1875,5.25,5.1875,5.3125,5.25,5.25,5.125
2024-09-27 05:30:55,5.375,5.25,5.1875,5.1875,5.25,5.1875,5.3125,5.25,5.25,5.125
2024-09-27 06:00:55,5.375,5.3125,5.25,5.1875,5.25,5.1875,5.3125,5.25,5.25,5.125
2024-09-27 06:30:44,5.375,5.25,5.1875,5.1875,5.25,5.1875,5.3125,5.25,5.25,5.125
2024-09-27 07:01:28,5.3125,5.1875,5.1875,5.125,5.1875,5.1875,5.25,5.1875,5.1875,5.0625
2024-09-27 07:30:56,5.1875,5.125,5.0625,5.0,5.0625,5.0,5.125,5.0625,5.0625,4.9375
2024-09-27 08:00:55,5.3125,5.125,5.0,5.0,5.0625,5.0,5.125,5.0625,5.0625,4.9375
2024-09-27 08:30:46,5.4375,5.25,5.0625,5.0,5.0,4.9375,5.0625,5.0,5.0,4.875
2024-09-27 09:00:57,5.5,5.3125,5.0625,4.9375,4.9375,4.875,5.0,4.9375,4.9375,4.8125
2024-09-27 09:30:57,5.5,5.125,4.875,4.8125,4.875,4.8125,4.9375,4.875,4.875,4.75
2024-09-27 10:01:30,5.375,5.0,4.8125,4.75,4.8125,4.75,4.875,4.8125,4.8125,4.6875
2024-09-27 10:30:45,5.125,4.875,4.75,4.75,4.75,4.75,4.875,4.8125,4.8125,4.6875
2024-09-27 11:00:55,5.4375,5.0625,4.75,4.6875,4.75,4.6875,4.8125,4.75,4.75,4.625
2024-09-27 11:30:58,5.5,5.375,4.9375,4.75,4.75,4.6875,4.8125,4.75,4.75,4.625
2024-09-27 12:00:55,5.4375,5.0,4.875,4.8125,4.875,4.8125,4.9375,4.875,4.875,4.75
2024-09-27 12:30:45,5.5625,5.4375,5.3125,5.25,5.3125,5.1875,5.3125,5.25,5.25,5.125
2024-09-27 13:01:30,5.5,5.375,5.3125,5.25,5.3125,5.1875,5.3125,5.1875,5.1875,5.125
2024-09-27 13:30:53,5.5,5.375,5.3125,5.25,5.3125,5.1875,5.3125,5.25,5.25,5.125
2024-09-27 14:00:54,5.5625,5.375,5.25,5.25,5.25,5.1875,5.3125,5.25,5.25,5.125
2024-09-27 14:30:46,5.5625,5.375,5.3125,5.25,5.25,5.25,5.3125,5.25,5.25,5.1875
2024-09-27 15:00:57,5.625,5.4375,5.3125,5.3125,5.3125,5.25,5.375,5.3125,5.3125,5.1875
2024-09-27 15:30:56,5.625,5.5,5.4375,5.4375,5.5,5.4375,5.5625,5.5,5.5,5.375
2024-09-27 16:01:25,5.6875,5.5625,5.5,5.5,5.5625,5.5,5.625,5.625,5.5625,5.5
2024-09-27 16:30:44,5.625,5.5,5.5,5.4375,5.5,5.4375,5.5625,5.5,5.5,5.4375
2024-09-27 17:00:56,5.5625,5.4375,5.4375,5.4375,5.4375,5.4375,5.5625,5.5,5.5,5.375
2024-09-27 17:30:55,5.5625,5.5,5.4375,5.4375,5.5,5.4375,5.5625,5.5,5.5,5.375
2024-09-27 18:00:56,5.5,5.375,5.375,5.3125,5.375,5.375,5.4375,5.4375,5.375,5.3125
2024-09-27 18:30:45,5.375,5.3125,5.25,5.25,5.3125,5.25,5.375,5.3125,5.3125,5.1875
2024-09-27 19:01:36,5.25,5.1875,5.125,5.0625,5.125,5.125,5.1875,5.1875,5.125,5.0625
2024-09-27 19:30:54,5.125,5.0625,5.0,5.0,5.0,5.0,5.125,5.0625,5.0625,4.9375
